"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"4628394",-122.299132702,37.867648559,2010,"0103","0","5","4","03",0,2,"C",,,,,,1800,1,"C","C","A","UNIVERSITY AV","5TH ST",300,"W","N","2010-10-19",103,"2010-01-29",1737,"70","20","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"Y",3,"A","-",22350,,"N","B","-","-","C","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4628395",-122.258290016,37.865148661,2010,"0103","0","5","3","11",0,1,"A","Y",,,,"Y",1800,1,"G","B","D","DWIGHT WY","TELEGRAPH AV",60,"E","N","2010-10-19",103,"2010-01-08",1514,"8","28","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4628398",-122.270263152,37.867285006,2010,"0103","0","4","4","09",0,1,"A",,"Y",,,,2100,1,"D","G","A","MILVIA ST","BANCROFT WY",0,,"Y","2010-10-19",103,"2010-01-28",1825,"128","29","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","B","A","0","Y","A","01",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4628399",0,0,2010,"0103","0","5","3","01",0,1,"A",,,,,"Y",1800,1,"A","I","A","UNIVERSITY AV","MARINA BL",293,"E","N","2010-10-19",103,"2010-01-08",1751,"50","20","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4635964",-122.272093152,37.863365005,2010,"0103","S","5","3","18",0,1,"A",,,,,,1500,4,"H","A","A","MARTIN LUTHER KING JR WY","DWIGHT WY",0,,"Y","2011-01-07",9370,"2010-04-09",1430,"19059",,"2","6","1","4",,"2","901","-","N",,,0,,,0,,,,"N",1,"C","-",0,,"N","-","A","H","A","A","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.16195,37.51481
"4636184",-122.254273148,37.856875006,2010,"0103","0","2","4","09",0,1,"A",,,,,,1800,2,"D","C","A","ASHBY AV","BENVENUE AV",0,,"Y","2011-02-10",103,"2010-02-02",1620,,,"5","6","0","0",,"0",,"-","N",,,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.1515,37.5124
"4639683",-122.303038439,37.863643902,2010,"0103","1","4","4","01",0,1,"A",,,,,"Y",1800,3,"C","C","A","RT 80","UNIVERSITY AV",1047,"W","N","2011-02-03",9370,"2010-03-18",1638,"18579",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",5.64,"H","-","W","N",2,"A","-",23152,"A","N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.18107,37.51498
"4639781",-122.308751092,37.883826673,2010,"0103","1","3","4","03",0,1,"A",,,,,,1800,3,"C","C","A","RT 80","GILLMAN ST",1584,"E","N","2011-02-03",9370,"2010-03-17",1512,"18503",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","R",7.12,"H","-","W","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.183,37.5257
"4639997",-122.300566757,37.854749716,2010,"0103","1","2","4","03",0,1,"A",,,,,,1800,3,"C","C","A","RT 80","ASHBY AV",1906,"E","N","2011-04-01",9370,"2010-03-23",1641,"019771",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",4.94,"H","-","W","Y",4,"A","-",22350,,"N","A","H","-","A","D","6","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.1801,37.51151
"4640566",-122.300010944,37.853591433,2010,"0103","1","5","4","03",0,1,"A",,,,,,1800,3,"C","C","A","RT 80","ASHBY AV",1537,"E","N","2011-03-24",9370,"2010-03-26",1636,"18579",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",4.87,"H","-","E","Y",4,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.30142,37.85292
"4647551",-122.299999777,37.852716356,2010,"0103","1","5","4","03",0,1,"B",,,,,,1200,3,"C","C","A","RT 80","ASHBY AV",1756,"E","N","2011-02-24",9370,"2010-03-05",1158,"18965",,"1","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",4.78,"H","-","W","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.3002,37.85377
"4647607",-122.307699318,37.880105803,2010,"0103","1","2","4","08",0,1,"B",,,,,,2400,3,"E","I","A","RT 80","GILMAN ST",280,"E","N","2011-03-01",9370,"2010-03-09",2350,"18837",,"3","6","0","1",,"2","081","C","Y","ALA",4,80,"-","-",6.73,"H","-","E","Y",1,"A","-",22107,,"N","B","H","-","C","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.18261,37.52448
"4650062",-122.25957,37.86409,2009,"0103","0","2","4","00",0,1,"B",,"Y",,,,1500,11,"-","G","A","BLAKE ST","CHILTON WY",0,,"Y","2010-09-07",103,"2009-11-10",1400,"106","36","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4651167",-122.299096774,37.849062669,2010,"0103","1","6","3","03",0,3,"A",,,,,,1800,3,"C","C","A","RT 80","ASHBY AV",122,"E","N","2011-03-24",9370,"2010-03-27",1505,"18965",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",4.6,"H","-","W","N",5,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,1,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.29901,37.84937
"4651288",-122.308414188,37.882249867,2010,"0103","1","4","4","07",0,1,"A",,,,,,1800,4,"B","C","A","RT 80","BUCHANAN AV",1000,"W","N","2011-08-25",9370,"2010-04-01",1730,"18568",,"2","6","0","1",,"2","081","-","Y","ALA",4,80,"-","R",7.03,"H","-","W","N",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",-122.18319,37.53055
"4651425",-122.299933155,37.852475002,2010,"0103","1","6","3","18",0,1,"A",,,,,,1500,4,"E","I","A","ASHBY AV","RT 80",267,"N","N","2011-08-25",9370,"2010-04-03",1351,"19059",,"1","6","0","1",,"2","081","-","Y","ALA",4,80,"-","-",4.761,"R","2","W","Y",1,"C","-",0,,"N","A","H","-","A","D","6","Y","-","-",0,1,0,0,0,0,0,0,0,"TO","-","BERKELEY","ALAMEDA","CA",-122.29873,37.84717
"4655719",-122.292325387,37.869258913,2010,"0103","0","6","4","03",0,1,"A",,,,,,1500,3,"C","C","A","SAN PABLO AV","UNIVERSITY AV",76,"N","N","2011-03-09",103,"2010-03-13",1353,"55","22","5","6","0","0",,"0","016","-","Y","ALA",4,123,"-","-",3.16,"H","-","S","N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655723",-122.267247991,37.855194686,2010,"0103","0","6","4","09",0,2,"A",,,"Y",,,2100,3,"D","C","A","RT 13","SHATTUCK AV",0,,"Y","2011-03-24",103,"2010-03-13",1943,"106","39","5","6","0","0",,"0","010","-","Y","ALA",4,13,"-","-",12.058,"I","5","S","Y",2,"A","-",21801,"A","N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655728",-122.274114592,37.881435935,2010,"0103","0","1","4","03",0,1,"A",,"Y",,,,1500,3,"E","I","A","MARTIN LUTHER KING JR WY","ROSE ST",4,"N","N","2011-02-18",103,"2010-03-15",1222,"126","17","5","6","0","0",,"0","003","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655735",-122.29241001,37.869527231,2010,"0103","0","2","3","03",0,1,"A",,,,,,1500,3,"C","C","A","SAN PABLO AV","UNIVERSITY AV",137,"N","N","2011-03-09",103,"2010-03-16",1437,"57","31","5","6","0","0",,"0","016","-","Y","ALA",4,123,"-","-",3.18,"H","-","S","Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655747",-122.295416145,37.879304338,2010,"0103","0","4","4","03",0,2,"A",,,,,,1800,3,"C","C","A","SAN PABLO AV","CAMELIA ST",213,"N","N","2011-04-14",103,"2010-03-18",1627,"55","21","5","6","0","0",,"0","017","-","Y","ALA",4,123,"-","-",3.89,"H","-","N","N",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655751",-122.261097938,37.867561485,2010,"0103","0","5","3","21",0,1,"A",,,"Y",,,1800,3,"C","C","A","DURANT AV","DANA ST",60,"E","N","2011-02-16",103,"2010-03-19",1548,"120","28","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655752",-122.282961415,37.876678747,2010,"0103","0","5","4","03",0,1,"A",,,,,,1800,3,"C","C","A","CEDAR ST","SACRAMENTO ST",58,"W","N","2011-02-16",103,"2010-03-19",1617,"8","22","5","6","0","0",,"0","018","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655755",-122.293658045,37.873808865,2010,"0103","0","5","3","08",0,1,"A",,"Y",,,,1800,3,"B","G","A","SAN PABLO AV","VIRGINIA ST",100,"N","N","2011-03-16",103,"2010-03-19",1637,"122",,"5","6","0","0",,"0","018","-","Y","ALA",4,123,"-","-",3.49,"H","-","N","N",2,"A","-",22107,,"M","A","H","-","A","D","0","Y","-","99",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655761",-122.26682295,37.857401023,2010,"0103","0","7","4","21",0,1,"A",,,,,,1200,3,"D","C","A","SHATTUCK AV","OREGON ST",82,"S","N","2011-02-01",103,"2010-03-21",916,"99","35","5","6","0","0",,"0","010","-","N",,,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655773",-122.292021001,37.868281643,2010,"0103","0","2","3","03",0,2,"A",,,,,,1500,3,"C","C","A","RT 123","ADDISON ST",18,"N","N","2011-03-09",103,"2010-03-23",1314,"6","31","5","6","0","0",,"0","016","-","Y","ALA",4,123,"-","-",3.09,"H","-","S","Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655774",-122.271350016,37.890812085,2010,"0103","0","2","4","03",0,2,"A",,,,,"Y",1800,3,"C","C","A","MARIN AV","SHATTUCK AV",61,"W","N","2011-02-02",103,"2010-03-23",1723,"109","12","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"N",4,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655778",-122.279113151,37.853275004,2010,"0103","0","3","4","09",0,1,"A",,,,,,1500,3,"D","C","A","SACRAMENTO ST","ASHBY AV",0,,"Y","2011-02-01",103,"2010-03-24",1331,"57","34","5","6","0","0",,"0","011","-","N",,,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655781",-122.257613928,37.863316332,2010,"0103","0","3","3","03",0,1,"A",,"Y",,,,1500,3,"B","G","A","REGENT ST","PARKER ST",20,"S","N","2011-02-01",103,"2010-03-24",1343,"106","27","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655782",-122.265303151,37.864245006,2010,"0103","0","3","4","09",0,1,"A",,,,,,1800,3,"D","C","A","DWIGHT WY","FULTON ST",0,,"Y","2011-02-01",103,"2010-03-24",1607,"118","28","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21453,"B","N","A","A","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655786",-122.267781429,37.866497279,2010,"0103","0","3","3","08",0,1,"A",,"Y",,,,2100,3,"C","G","A","SHATTUCK AV","DURANT AV",65,"S","N","2011-02-01",103,"2010-03-24",1840,"112","29","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","B","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655789",-122.273290116,37.863210668,2010,"0103","0","5","4","03",0,1,"A",,,,,,1200,3,"C","C","A","DWIGHT WY","MARTIN LUTHER KING JR WY",350,"W","N","2011-02-01",103,"2010-03-26",1025,"53","34","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"M","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655790",-122.267573151,37.864865006,2010,"0103","0","5","3","08",0,1,"A",,"Y",,,"Y",2100,3,"D","G","A","SHATTUCK AV","HASTE ST",0,,"Y","2011-02-01",103,"2010-03-26",2040,"143",,"5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655794",-122.279968775,37.891586152,2010,"0103","0","6","3","21",0,1,"A","Y",,,,,1500,3,"C","B","E","COLUSA AV","SOLANO AV",100,"S","N","2011-02-01",103,"2010-03-27",1201,"145","13","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","D","0","Y","-","99",0,1,0,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655798",-122.306483159,37.878325004,2010,"0103","0","1","3","09",0,1,"C",,,,,,1200,3,"D","C","A","EASTSHORE HWY","GILMAN ST",0,,"Y","2011-02-01",103,"2010-03-29",929,"57","30","5","6","0","0",,"0","017","-","N",,,0,,,0,,,,"Y",3,"A","-",21802,"A","N","B","H","-","A","A","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655802",-122.271484309,37.878125956,2010,"0103","0","1","4","18",0,1,"F",,"Y",,,,2400,3,"H","J","A","MILVIA ST","CEDAR ST",4,"N","N","2011-02-01",103,"2010-03-29",2119,"62","24","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"N",1,"C","-",0,,"N","A","H","-","C","D","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655805",-122.244603147,37.858995007,2010,"0103","0","2","4","03",0,1,"B",,,,,,900,3,"-","B","A","CLAREMONT AV","RUSSELL ST",0,,"Y","2011-02-01",103,"2010-03-30",750,"37","37","5","6","0","0",,"0","008","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4655814",-122.292706581,37.870466263,2010,"0103","0","3","3","12",0,1,"A",,,,,"Y",1200,3,"B","C","A","RT 123","HEARST ST",0,"N","N","2011-03-09",103,"2010-03-31",1028,"37","21","5","6","0","0",,"0","016","-","Y","ALA",4,123,"-","-",3.25,"H","-","S","Y",3,"A","-",22450,,"F","A","H","-","A","A","0","Y","A","08",0,1,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656034",-122.25238315,37.869636213,2010,"0103","0","4","3","03",0,2,"A","Y","Y",,,,1800,3,"G","B","E","PIEDMONT AV","BANCROFT WY",15,"N","N","2011-02-24",103,"2010-03-04",1725,"007","27","5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","L","04",0,2,0,0,1,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656037",-122.273223154,37.873345006,2010,"0103","0","4","4","09",0,1,"A",,"Y",,,,2100,3,"D","G","A","HEARST AV","MARTIN LUTHER KING JR WY",0,,"Y","2011-01-31",103,"2010-03-04",2000,"46","23","5","6","0","0",,"0","003","-","N",,,0,,,0,,,,"N",2,"A","-",21801,"A","F","A","H","-","C","A","0","Y","-","99",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656038",-122.271587134,37.858520498,2010,"0103","0","4","3","08",0,1,"A",,"Y",,,,2100,3,"C","E","A","MARTIN LUTHER KING JR WY","WARD ST",122,"S","N","2011-01-31",103,"2010-03-04",1925,"155","35","5","6","0","0",,"0","012","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","C","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656041",-122.258805649,37.868760331,2010,"0103","0","4","3","03",0,1,"A",,,"Y",,,2400,3,"E","I","A","BANCROFT WY","TELEGRAPH AV",125,"E","N","2011-01-31",103,"2010-03-04",2355,"87","28","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","A","A","-","C","D","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656042",-122.25898315,37.861415005,2010,"0103","0","5","4","09",0,1,"A",,"Y",,,,900,3,"D","G","A","DERBY ST","TELEGRAPH AV",0,,"N","2011-01-31",103,"2010-03-05",752,"37","36","5","6","0","0",,"0","007","-","N",,,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656053",0,0,2010,"0103","0","6","3","03",0,2,"A",,,,,,300,3,"F","A","A","THE CIR","MARIN AV",0,,"Y","2011-01-31",103,"2010-03-06",119,"17",,"5","6","0","0",,"0","001","-","N",,,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","D","0","Y","A","07",0,2,0,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656054",-122.294113154,37.860175003,2010,"0103","0","6","4","09",0,1,"A",,,,,,1500,3,"D","C","A","7TH ST","DWIGHT WY",0,,"Y","2011-02-18",103,"2010-03-06",1329,"29","32","5","6","0","0",,"0","015","-","N",,,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","-","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656056",-122.26550315,37.865145005,2010,"0103","0","2","3","08",0,1,"B",,,"Y",,,1500,3,"E","I","A","HASTE ST","FULTON ST",0,,"Y","2011-02-01",103,"2010-03-02",1310,"32","29","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","B","H","-","A","D","0","Y","D","22",0,1,0,0,0,0,0,0,1,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656057",-122.25882315,37.866915007,2010,"0103","0","7","4","12",0,3,"A",,,,,,900,3,"D","D","A","CHANNING WY","TELEGRAPH AV",0,,"Y","2011-01-31",103,"2010-03-07",736,"53","28","5","6","0","0",,"0","006","-","N",,,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656064",-122.267473151,37.863955005,2010,"0103","0","3","4","12",0,1,"C",,,,,,600,3,"D","C","A","DWIGHT WY","SHATTUCK AV",0,,"Y","2011-02-01",103,"2010-03-03",555,"68","35","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"Y",2,"A","-",21457,"A","N","B","H","-","C","A","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656067",-122.267283151,37.862145005,2010,"0103","0","3","4","10",0,1,"B","Y",,,,,1200,3,"G","B","B","SHATTUCK AV","PARKER ST",0,,"Y","2011-02-01",103,"2010-03-03",916,"37","42","5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656071",-122.295843156,37.872995004,2010,"0103","0","3","3","03",0,1,"B",,"Y",,,,1200,3,"F","I","A","9TH ST","VIRGINIA ST",0,,"Y","2011-02-01",103,"2010-03-03",1140,"37",,"5","6","0","0",,"0","017","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656073",-122.267996317,37.868440332,2010,"0103","0","2","4","11",0,1,"A","Y",,,,,2100,3,"H","B","E","SHATTUCK AV","KITTREDGE ST",20,"S","N","2011-01-31",103,"2010-03-09",1914,"131","C29","5","6","0","0",,"0","0B4","-","N",,,0,,,0,,,,"N",2,"A","-",21950,"B","N","A","H","-","C","D","0","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656075",-122.259863149,37.855185005,2010,"0103","0","3","3","08",0,1,"A",,"Y",,,,2100,3,"D","G","A","TELEGRAPH AV","WEBSTER ST",0,,"Y","2011-04-01",103,"2010-03-03",1829,"35","39","5","6","0","0",,"0","009","-","N",,,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","C","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656076",-122.281983154,37.869435004,2010,"0103","0","4","4","00",0,1,"A",,"Y",,,,1200,3,"B","G","A","SACRAMENTO ST","ADDISON ST",0,,"Y","2011-02-01",103,"2010-03-04",1132,"9","18","5","6","0","0",,"0","004","-","N",,,0,,,0,,,,,2,"D","-",0,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656077",0,0,2010,"0103","0","3","4","03",0,1,"A",,"Y",,,,1500,3,"E","G","A","OXFORD ST","DURANT AV",70,"N","N","2011-01-31",103,"2010-03-10",1408,"9",,"5","6","0","0",,"0","005","-","N",,,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656083",-122.295821913,37.880538219,2010,"0103","0","3","3","09",0,2,"A",,,,,,2400,3,"D","C","A","GILMAN ST","SAN PABLO AV",0,,"Y","2011-03-16",103,"2010-03-10",2147,"109","19","5","6","0","0",,"0","017","-","Y","ALA",4,123,"-","-",3.98,"I","5","N","Y",2,"A","-",21802,"A","N","A","H","-","C","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656084",-122.251902473,37.857289956,2010,"0103","0","4","4","09",0,1,"A",,,,,,1500,3,"D","C","A","RT 13","COLLEGE AV",0,,"Y","2011-03-24",103,"2010-03-11",1249,"37","39","5","6","0","0",,"0","008","-","Y","ALA",4,13,"-","-",11.23,"I","5","N","Y",2,"A","-",21800,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656091",-122.27085315,37.850655004,2010,"0103","0","4","4","01",0,2,"A",,,,,"Y",2400,3,"D","C","A","ADELINE ST","FAIRVIEW ST",0,,"Y","2011-02-09",103,"2010-03-11",2336,"10-15526","39","5","6","0","0",,"0","011","-","N",,,0,,,0,,,,"Y",2,"A","-",23153,,"N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656096",-122.298183156,37.869335004,2010,"0103","0","5","3","09",0,1,"C",,"Y",,,,1200,3,"A","G","A","6TH ST","HEARST AV",0,,"Y","2011-02-09",103,"2010-03-12",1108,"37","21","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"N",2,"A","-",21800,,"F","B","H","-","A","A","0","Y","-","99",0,1,0,0,0,0,1,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656099",-122.303650785,37.866854302,2010,"0103","0","5","4","03",0,1,"C",,,,,,1800,3,"C","C","A","UNIVERSITY AV","6TH ST",1760,"W","N","2011-02-09",103,"2010-03-12",1621,"50","20","5","6","0","0",,"0","016","-","N",,,0,,,0,,,,"N",2,"A","-",22350,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
"4656100",-122.294377171,37.876003648,2010,"0103","0","5","4","03",0,1,"C",,,,,,1500,3,"C","C","A","SAN PABLO AV","JONES ST",135,"S","N","2011-03-16",103,"2010-03-12",1415,"55","21","5","6","0","0",,"0","017","-","Y","ALA",4,123,"-","-",3.65,"H","-","N","N",3,"A","-",22350,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","BERKELEY","ALAMEDA","CA",0,0
